date,global_id,zeitgeist_rank,clean_title,source,description,nyt_section,web_url,pillar,gemini_used
2024-12-13,2024-12-13_8,8,"Rodney Jenkins, 80, Empathic Rider Who Ruled the Show-Jumping Circuit",The New York Times,"He had a feel for how horses behaved and thought, and won more than 70 Grand Prix events.",Sports,https://www.nytimes.com/2024/12/13/sports/rodney-jenkins-dead.html,Sports & Athletics,False
2024-12-13,2024-12-13_9,9,Tell Us: What’s Your Favorite Movie About Politics?,The New York Times,Share your pick with the On Politics newsletter.,U.S.,https://www.nytimes.com/2024/12/13/us/politics/tell-us-whats-your-favorite-movie-about-politics.html,Politics & Civic Life,False
2024-12-13,2024-12-13_10,10,Texas Sues a New York Doctor for Mailing Abortion Pills,The New York Times,The lawsuit appeared to be among the first attempts to stop doctors from mailing the medication to states that ban abortions.,U.S.,https://www.nytimes.com/2024/12/13/us/texas-new-york-abortion-pills-lawsuit.html,Politics & Civic Life,False
2024-12-12,2024-12-12_1,1,An Easy Holiday Manicure With a Secret Ingredient,The New York Times,"The nail artist Mei Kawajiri shares a festive nail design you can recreate at home in just five steps, using products you probably already own.",T Magazine,https://www.nytimes.com/2024/12/12/t-magazine/simple-holiday-manicure.html,Lifestyle & Wellness,True
2024-12-12,2024-12-12_2,2,New Jersey Cites Three Men for Abuses in Operation of Nursing Homes,The New York Times,"A trio of relatives in New Jersey defrauded the state’s Medicaid program out of millions of dollars while neglecting patient care, the state comptroller found.",New York,https://www.nytimes.com/2024/12/12/nyregion/new-jersey-nursing-homes-fraud.html,Politics & Civic Life,True
2024-12-12,2024-12-12_3,3,It’s Not Just Any Engagement Ring for Selena Gomez,The New York Times,"A lyrical Easter egg may have predicted her marquise diamond ring, which one jewelry designer calls “the hot stone of the moment.”",Style,https://www.nytimes.com/2024/12/12/style/selena-gomez-marquise-engagement-ring.html,Entertainment & Pop Culture,False
2024-12-12,2024-12-12_4,4,Voice of America Journalists  Fear Politicization Is Coming,The New York Times,Donald J. Trump’s choice of Kari Lake to lead Voice of America goes against recent efforts to shield the federally funded news organization from politicization.,U.S.,https://www.nytimes.com/2024/12/12/us/politics/voice-of-america-journalists-trump.html,Politics & Civic Life,False
2024-12-12,2024-12-12_5,5,"YouTube TV Raises Monthly Charge 14 Percent, to $82.99",The New York Times,"The increase is the latest for the streaming service, which debuted in 2017 at $35 a month. The company blamed “rising content costs.”",Business,https://www.nytimes.com/2024/12/12/business/youtube-tv-price-increase.html,Business & Finance,False
2024-12-12,2024-12-12_6,6,Brothers Charged With Sex Crimes Remain in Custody,The New York Times,"Tal and Oren Alexander, once stars of the luxury real estate industry, and their brother, Alon Alexander, were arrested on Wednesday in Miami.",Real Estate,https://www.nytimes.com/2024/12/12/realestate/alexander-brothers-court-sexual-battery.html,Business & Finance,False
2024-12-12,2024-12-12_7,7,"Dolores Madrigal, 90,  Plaintiff in a Key Suit On Sterilization, Dies ",The New York Times,She was among hundreds of women who said they were coerced into sterilization at a California hospital in the 1970s. The lawsuit led to state and national reforms.,U.S.,https://www.nytimes.com/2024/12/12/us/dolores-madrigal-dead.html,Politics & Civic Life,False
2024-12-12,2024-12-12_8,8,"Biden Commuted the Sentences of 1,500 Americans, a One-Day Record",The New York Times,"Also, Israel said it would stay in Syria for now. Here’s the latest at the end of Thursday.",Briefing,https://www.nytimes.com/2024/12/12/briefing/biden-pardons-israel-syria-buffer-zone.html,Politics & Civic Life,True
2024-12-12,2024-12-12_9,9, University of Michigan Fires D.E.I. Official,The New York Times,"The official, an administrator of multicultural programs, was accused of making antisemitic remarks in a conversation. Her lawyer said that the school fired her this week, and vowed to sue.",U.S.,https://www.nytimes.com/2024/12/12/us/university-of-michigan-dei-administrator-antisemitism.html,Politics & Civic Life,False
2024-12-12,2024-12-12_10,10,Air Force Academy Sued Over Race in Admissions,The New York Times,The lawsuit was the latest in a series by a prominent anti-affirmative action group that is seeking to overturn the use of racial preferences in the nation’s military academies.,U.S.,https://www.nytimes.com/2024/12/12/us/air-force-academy-race-based-admissions-lawsuit.html,Politics & Civic Life,False
2024-12-11,2024-12-11_1,1,Why Trump Soured on F.B.I. Director Christopher Wray,The New York Times,"By the time Donald J. Trump left the White House, he was eager to fire Mr. Wray, but he held back. His antipathy only heightened in the years after his presidency.",U.S.,https://www.nytimes.com/2024/12/11/us/politics/christopher-wray-trump.html,Politics & Civic Life,False
2024-12-11,2024-12-11_2,2,What Is Extradition? Can Fighting It Help the Midtown Shooting Suspect?,The New York Times,"Under the Constitution, states are obliged to hand over other states’ fugitives if requested. But the process can be challenged in court. Here’s what to know.",U.S.,https://www.nytimes.com/2024/12/11/us/extradition-mangione-altoona.html,Politics & Civic Life,False
2024-12-11,2024-12-11_3,3,Revenge and Anxiety Are Complicating Efforts for Order in Syria,The New York Times,"The rebels who seized control called for foreign help in prosecuting atrocities, while trying to restore order in a fractured country.",World,https://www.nytimes.com/2024/12/11/world/middleeast/syria-rebels-retribution-fears.html,Politics & Civic Life,False
2024-12-11,2024-12-11_4,4,"Martin Benson, 87; Founded Renowned California Theater That Won a Tony",The New York Times,"South Coast Repertory, a California company he founded with a partner, grew to stage world premieres of major works that made their way to Broadway.",Theater,https://www.nytimes.com/2024/12/11/theater/martin-benson-dead.html,Entertainment & Pop Culture,False
2024-12-11,2024-12-11_5,5,Tired of Winning? Look at Trump’s Cabinet.,The New York Times,President-elect Donald Trump is stocking his administration with people who have lost elections.,U.S.,https://www.nytimes.com/2024/12/11/us/politics/trump-cabinet-picks-elections.html,Politics & Civic Life,False
2024-12-11,2024-12-11_6,6,The F.B.I. Director Said He Would Resign,The New York Times,"Also, A.D.H.D. diagnoses are surging among older Americans. Here’s the latest at the end of Wednesday.",Briefing,https://www.nytimes.com/2024/12/11/briefing/fbi-director-step-down-search-dissapeared-syria.html,Politics & Civic Life,True
2024-12-11,2024-12-11_7,7,"Wray draws praise for his work from Democrats, and praise for quitting from Republicans.",The New York Times,,U.S.,https://www.nytimes.com/live/2024/12/11/us/trump-news/wray-draws-praise-for-his-work-from-democrats-and-praise-for-quitting-from-republicans,Politics & Civic Life,False
2024-12-11,2024-12-11_8,8,House Passes Defense Bill Denying Transgender Health Coverage for Minors,The New York Times,"The $895 billion measure was approved over the opposition of most Democrats, who rejected a provision inserted by Republicans to deny the coverage to the minor children of military personnel.",U.S.,https://www.nytimes.com/2024/12/11/us/politics/house-defense-bill-transgender-care-minors.html,Politics & Civic Life,False
2024-12-11,2024-12-11_9,9,"In N. Carolina, Little Aid in Bill That Expands G.O.P. Power",The New York Times,"After cloaking a bill that strips key powers from Democrats as hurricane aid, the state’s Republican-controlled legislature overrode a veto from Gov. Roy Cooper, a Democrat, to pass it into law.",U.S.,https://www.nytimes.com/2024/12/11/us/politics/north-carolina-republicans-power.html,Politics & Civic Life,False
2024-12-11,2024-12-11_10,10,"In a Ravaged City, Refugees Return to Jubilation and Uncertainty ",The New York Times,"Though excitement and frenzy were on full display in some parts of Aleppo, the city is still gripped by uncertainty after the sudden end of a 13-year civil war.",World,https://www.nytimes.com/2024/12/11/world/middleeast/aleppo-syria-assad.html,Politics & Civic Life,False
2024-12-10,2024-12-10_1,1,"Many Evacuated, but Some Malibu Residents Broke Out the Hoses",The New York Times,"Thousands of people were told to flee their homes in Malibu, Calif., as the Franklin fire approached. But a few stayed behind, using garden hoses to protect their property and themselves.",U.S.,https://www.nytimes.com/2024/12/10/us/malibu-franklin-fire-residents.html,Politics & Civic Life,False
2024-12-10,2024-12-10_2,2,Trump’s F.T.C. Pick Poised To Scrutinize Social Media,The New York Times,"Mr. Ferguson, a current Republican member of the agency, will replace Lina Khan, who had aggressively challenged mergers and the power of the biggest tech companies.",Technology,https://www.nytimes.com/2024/12/10/technology/trump-ftc-andrew-ferguson.html,Science & Technology,False
2024-12-10,2024-12-10_3,3,Biden Says Trump’s Tax Cuts and Tariffs Would Be ‘a Major Mistake’,The New York Times,The president also said his successor would face blowback from the Republican Party if he tried to unwind the Biden agenda.,U.S.,https://www.nytimes.com/2024/12/10/us/politics/biden-trump-tax-cuts-tariffs.html,Politics & Civic Life,False
2024-12-10,2024-12-10_4,4,Wildfire Conditions Are Expected to Ease by the End of the Week,The New York Times,"Rising humidity and a breeze pushing moist air inland from the Pacific Ocean are expected lower the wildfire risk around Malibu, Calif., by Thursday, forecasters said.",Weather,https://www.nytimes.com/2024/12/10/weather/fire-forecast-california.html,Science & Technology,True
2024-12-10,2024-12-10_5,5,The Syria Opportunity,The New York Times,The end of al-Assad’s wretched regime unlocks many doors.,Opinion,https://www.nytimes.com/2024/12/10/opinion/syria-assad-israel.html,Politics & Civic Life,True
2024-12-10,2024-12-10_6,6,Suspect in C.E.O. Killing Fights Extradition,The New York Times,"Also, a wildfire roared into Malibu. Here’s the latest at the end of Tuesday.",Briefing,https://www.nytimes.com/2024/12/10/briefing/suspect-ceo-killing-california-fire-malibu.html,Politics & Civic Life,True
2024-12-10,2024-12-10_7,7,The White House says no decision has been made on blocking the U.S. Steel takeover.,The New York Times,,U.S.,https://www.nytimes.com/live/2024/12/11/us/trump-news/the-white-house-says-no-decision-has-been-made-on-blocking-the-us-steel-takeover,Politics & Civic Life,False
2024-12-10,2024-12-10_8,8,Life Will Change. It’s Best to Laugh.,The New York Times,The show is both an act of gratitude and a stand-up special. It’s one of four new comedy hours worth checking out.,Arts,https://www.nytimes.com/2024/12/10/arts/television/jamie-foxx-what-happened-was-netflix-special.html,Entertainment & Pop Culture,False
2024-12-10,2024-12-10_9,9,"Gaza Hospital in Dire Need Of the Basics, Officials Say",The New York Times,The health ministry in Gaza said dozens of patients are at risk of death because the Indonesian Hospital does not have enough water and food to keep them alive.,World,https://www.nytimes.com/2024/12/10/world/middleeast/gaza-hospital-food-water-shortage.html,Politics & Civic Life,False
2024-12-10,2024-12-10_10,10,Biden Veto Looms for Bill to Expand Federal Judiciary,The New York Times,"The legislation would create more than 60 new federal court seats over the next decade, giving the Trump White House a first shot at filling dozens of new vacancies.",U.S.,https://www.nytimes.com/2024/12/10/us/politics/biden-judges-veto-white-house.html,Politics & Civic Life,False
2024-12-09,2024-12-09_1,1,Leader of Polygamist Sect in Arizona Gets 50 Years in Child Sex Ring Case,The New York Times,"Samuel R. Bateman, 48, of Colorado City, Ariz., who claimed to have more than 20 “wives” including 10 “brides” under 18, pleaded guilty in April to two felony conspiracy charges.",U.S.,https://www.nytimes.com/2024/12/09/us/samuel-bateman-polygamist-sect-leader-sentencing.html,Politics & Civic Life,False
2024-12-09,2024-12-09_2,2,Map: 5.7-Magnitude Earthquake Strikes Nevada,The New York Times,View the location of the quake’s epicenter and shake area.,U.S.,https://www.nytimes.com/interactive/2024/12/09/us/quake-tracker-nevada.html,Politics & Civic Life,False
2024-12-09,2024-12-09_3,3,Moderate Earthquake Rattles Reno and Lake Tahoe,The New York Times,"Preliminary estimates showed that the quake had a magnitude of 5.8, according to the U.S. Geological Survey.",U.S.,https://www.nytimes.com/2024/12/09/us/earthquake-reno-lake-tahoe-nevada.html,Politics & Civic Life,False
2024-12-09,2024-12-09_4,4,"Distribution of Photographs, Not Advanced Technology, Led Police to the Suspect",The New York Times,The key was not advanced facial recognition technology. An employee at a Pennsylvania McDonald’s reported the man after being alerted by a customer who had seen a widely circulated image of the suspect.,New York,https://www.nytimes.com/2024/12/09/nyregion/uhc-ceo-suspect-photos-facial-recognition.html,Politics & Civic Life,True
2024-12-09,2024-12-09_5,5,"Shock, Glee and Unease as Syrians Wonder What’s Next",The New York Times,"A day after the regime of President Bashar al-Assad fell, civilians poured into the streets of Damascus, weeping in disbelief. Many sought word of relatives held in a notorious prison on the outskirts of the city.",World,https://www.nytimes.com/2024/12/09/world/middleeast/syria-assad-damascus.html,Politics & Civic Life,False
2024-12-09,2024-12-09_6,6,Washington Braces for a Test of the System,The New York Times,Donald Trump will take office with weakened checks on his power.,U.S.,https://www.nytimes.com/2024/12/09/us/politics/a-test-for-the-system.html,Politics & Civic Life,False
2024-12-09,2024-12-09_7,7,U.S. Accuses Syrian Officers of War Crimes at Prison,The New York Times,"The officials, Jamil Hassan and Abdul Salam Mahmoud, ran an infamous prison in Damascus and “sought to terrify, intimidate and repress any opposition, or perceived opposition, to the regime,” according to the indictment.",U.S.,https://www.nytimes.com/2024/12/09/us/politics/justice-department-syria-war-crimes.html,Politics & Civic Life,False
2024-12-09,2024-12-09_8,8,Police Arrested a ‘Strong Person of Interest’ in Killing of C.E.O.,The New York Times,"Also, rebels asserted control in Syria. Here’s the latest at the end of Monday.",Briefing,https://www.nytimes.com/2024/12/09/briefing/police-new-york-arrest-syria-rebels-government.html,Politics & Civic Life,True
2024-12-09,2024-12-09_9,9,Iowa Senator Signals She Will Not Oppose Hegseth for Defense Post,The New York Times,"Senator Joni Ernst, an Iowa Republican who is facing re-election in 2026, appeared less skeptical after President-elect Donald Trump’s supporters threatened her with political retribution.",U.S.,https://www.nytimes.com/2024/12/09/us/politics/ernst-hegseth-defense-trump.html,Politics & Civic Life,False
2024-12-09,2024-12-09_10,10,Suspect in C.E.O. Shooting Has Background in Games Industry,The New York Times,"Luigi Mangione was passionate about game development and programming from a young age, teaching himself to code in high school.",New York,https://www.nytimes.com/2024/12/09/nyregion/uhc-suspect-video-games.html,Science & Technology,True
2024-12-08,2024-12-08_1,1,Stunned Iranian Officials Try to Distance Their Country From Assad,The New York Times,A reckoning emerged in Iran on Sunday as officials and commentators swiftly moved to distance the government from a tyrant it had supported.,World,https://www.nytimes.com/2024/12/08/world/middleeast/iran-reaction-assad-syria.html,Politics & Civic Life,False
2024-12-08,2024-12-08_2,2,Syrians in New York City Celebrate the Fall of Assad,The New York Times,Syrian expatriates and their supporters beat drums and sang revolutionary songs in Arabic at a gathering in Washington Square Park.,World,https://www.nytimes.com/2024/12/08/world/middleeast/syrians-in-new-york-city-celebrate-the-fall-of-assad.html,Politics & Civic Life,False
2024-12-08,2024-12-08_3,3,"Steve Mensch, President of Tyler Perry Studios, Dies at 62",The New York Times,"Mr. Mensch, a longtime supporter of the film industry in Georgia, died in a plane crash on Friday in Florida, according to officials.",Arts,https://www.nytimes.com/2024/12/08/arts/television/steve-mensch-dead.html,Entertainment & Pop Culture,False
2024-12-08,2024-12-08_4,4,"With Jubilation, a Symbol of France Resumes Its Role as a House of Prayer",The New York Times,"Sunday was the first opportunity for worshipers to return to the cathedral, beloved by the faithful and secular alike, since the 2019 fire that devastated it.",World,https://www.nytimes.com/2024/12/08/world/europe/notre-dame-reopened-mass.html,Politics & Civic Life,False
2024-12-08,2024-12-08_5,5,Explosions and fires erupted around Damascus on Sunday.,The New York Times,Visual e,World,https://www.nytimes.com/live/2024/12/08/world/syria-war-damascus/explosions-and-fires-erupted-around-damascus-on-sunday,Politics & Civic Life,False
2024-12-08,2024-12-08_6,6,Humdrum Routines,The New York Times,Elliot Caroll makes her New York Times Crossword debut.,Gameplay,https://www.nytimes.com/2024/12/08/crosswords/daily-puzzle-2024-12-09.html,Entertainment & Pop Culture,True
2024-12-08,2024-12-08_7,7,Israeli Troops Enter Territory Beyond Buffer,The New York Times,"Israeli ground forces have overtly crossed into Syrian territory for the first time since the 1973 October War, passing the demilitarized border zone, two Israeli officials said.",World,https://www.nytimes.com/2024/12/08/world/middleeast/israel-demilitarized-zone-syria.html,Politics & Civic Life,False
2024-12-08,2024-12-08_8,8,Monday Briefing: Al-Assad Flees Syria as Rebels Claim Power,The New York Times,"Plus, Notre-Dame reopens.",Briefing,https://www.nytimes.com/2024/12/08/briefing/syria-south-korea-trump.html,Politics & Civic Life,True
2024-12-08,2024-12-08_9,9,"Threatened With Jail, Cheney Condemns Trump’s ‘Assault on the Rule of Law’",The New York Times,"Liz Cheney, the former Republican representative, said President-elect Donald J. Trump “lied about” the bipartisan House committee that investigated his role in the Jan. 6, 2021, attack.",U.S.,https://www.nytimes.com/2024/12/08/us/politics/liz-cheney-donald-trump.html,Politics & Civic Life,False
2024-12-08,2024-12-08_10,10,"As Syria Rejoices, New Risks Loom",The New York Times,"The overthrow of the Assad government could mean Russia’s bases in Syria are closed and Iran’s pathway to Hezbollah is cut off. Now Iran, newly vulnerable, will have to decide between negotiation and the bomb.",U.S.,https://www.nytimes.com/2024/12/08/us/politics/syria-assad-iran-risks.html,Politics & Civic Life,False
2024-12-07,2024-12-07_1,1,"Unlike 2022 Manhunt, Suspect Hid His Trail",The New York Times,"Capturing a suspect who slips away from a crime scene requires solid police work, help from the public and a little luck, experts say. So far, it’s not working.",New York,https://www.nytimes.com/2024/12/07/nyregion/uhc-ceo-manhunt-frank-james.html,Politics & Civic Life,True
2024-12-07,2024-12-07_2,2,Test of Loyalty For Applicants To Trump Jobs,The New York Times,"Applicants for government posts, including inside the Pentagon and the intelligence agencies, say they have been asked about their thoughts on Jan. 6 and who they believe won the 2020 election.",U.S.,https://www.nytimes.com/2024/12/07/us/politics/trump-administration-loyalty-test.html,Politics & Civic Life,False
2024-12-07,2024-12-07_3,3,"U.S. Spy Agencies Monitor Chemical Weapons Storage Sites, Fearing Use in Syria",The New York Times,But aides to President Biden have made clear that the United States has no intention of intervening in support of either President Bashar al-Assad or the rebels.,World,https://www.nytimes.com/2024/12/07/world/middleeast/us-spy-agencies-monitor-chemical-weapons-storage-sites-fearing-use-in-syria.html,Politics & Civic Life,False
2024-12-07,2024-12-07_4,4,Just for Fun,The New York Times,"John Kugelman’s puzzle turns on solvers, with a switch of the flip.",Gameplay,https://www.nytimes.com/2024/12/07/crosswords/daily-puzzle-2024-12-08.html,Entertainment & Pop Culture,True
2024-12-07,2024-12-07_5,5,2 Indianapolis Officers Are Acquitted of Manslaughter in 2022 Death,The New York Times,"Herman Whitfield III had told officers “I’m dying” and that he couldn’t breathe after one of the officers deployed a Taser, according to body camera footage.",U.S.,https://www.nytimes.com/2024/12/07/us/indianapolis-police-taser-acquitted-manslaughter.html,Politics & Civic Life,False
2024-12-07,2024-12-07_6,6,"With Pageantry and Dignitaries, France Unveils a Reborn Notre-Dame",The New York Times,"Five years after a ruinous fire, the reopening of the cathedral restored it in full glory to the Paris skyline and delivered a much-needed morale boost for France.",World,https://www.nytimes.com/2024/12/07/world/europe/france-notre-dame-reopening.html,Politics & Civic Life,False
2024-12-07,2024-12-07_7,7,Trump Attends Notre-Dame Ceremony in First Foreign Trip Since Election,The New York Times,"At the ceremony, the president-elect took a seat next to President Emmanuel Macron of France, with whom he has had a rocky relationship.",World,https://www.nytimes.com/2024/12/07/world/europe/trump-notre-dame-reopening-paris.html,Politics & Civic Life,False
2024-12-07,2024-12-07_8,8,Video of Fatal Shooting Puts Scrutiny on Akron Police,The New York Times,"The Ohio city’s mayor and the family of the 15-year-old, Jazmir Tucker, raised concerns about how officers handled the incident.",U.S.,https://www.nytimes.com/2024/12/07/us/akron-police-shooting-jazmir-tucker.html,Politics & Civic Life,False
2024-12-07,2024-12-07_9,9,"In Romanian Village, Anger Drives Support To ‘Messiah’ Candidate",The New York Times,"A presidential election has been called off, but the discontent that propelled the surging campaign of a rightist firebrand rages on.",World,https://www.nytimes.com/2024/12/07/world/europe/romania-election-georgescu-nationalism.html,Politics & Civic Life,False
2024-12-07,2024-12-07_10,10,Damascus residents brace for an uncertain future as rebels advance toward the capital.,The New York Times,,World,https://www.nytimes.com/live/2024/12/07/world/syria-war-damascus/damascus-residents-brace-for-an-uncertain-future-as-rebels-advance-toward-the-capital,Politics & Civic Life,False
2024-12-06,2024-12-06_1,1,Iran Makes a ‘Dramatic’ Leap to Produce Near-Bomb-Grade Fuel,The New York Times,The United Nations chief inspector says production has quadrupled. But it is not clear whether Iran is trying to touch off a crisis or gather bargaining chips for negotiations with the United States.,U.S.,https://www.nytimes.com/2024/12/06/us/politics/iran-nuclear-fuel.html,Politics & Civic Life,False
2024-12-06,2024-12-06_2,2,Police in Central Park Find Backpack Like the One the Gunman Carried,The New York Times,Crime scene technicians came to a wooded area where officers were searching for the gunman’s bag and weapon.,New York,https://www.nytimes.com/2024/12/06/nyregion/unitedhealthcare-ceo-gunman-backpack.html,Politics & Civic Life,True
2024-12-06,2024-12-06_3,3,Musk Cost-Cutting Effort Is Being Guided by Health Entrepreneur,The New York Times,The inclusion of Brad Smith in Trump’s efficiency panel suggests that the team is preparing to focus particularly on the nation’s health care system.,U.S.,https://www.nytimes.com/2024/12/06/us/politics/elon-musk-doge-brad-smith-trump.html,Politics & Civic Life,False
2024-12-06,2024-12-06_4,4,Man Who Kidnapped Woman From Bloomberg’s Colorado Ranch Gets 22 Years in Prison,The New York Times,"Joseph Beecher was intent on killing the media mogul and inquired about his family before taking a housekeeper hostage, officials said.",U.S.,https://www.nytimes.com/2024/12/06/us/colorado-man-sentenced-bloomberg-housekeeper-kidnapping.html,Politics & Civic Life,False
2024-12-06,2024-12-06_5,5,Rebels Advance in Syria as Iran Steps Back,The New York Times,"Also, judges rejected TikTok’s effort to avoid a U.S. ban. Here’s the latest at the end of Friday.",Briefing,https://www.nytimes.com/2024/12/06/briefing/syria-rebels-tiktok-us-ban-appeals-court.html,Politics & Civic Life,True
2024-12-06,2024-12-06_6,6,"As Jan. 6 Criminal Cases Against Trump Fizzle, Civil Cases Are Forging Ahead",The New York Times,"Donald J. Trump has successfully defeated or impeded many legal challenges against him over the storming of the Capitol, but eight lawsuits on the matter remain in the courts.",U.S.,https://www.nytimes.com/2024/12/06/us/politics/trump-jan-6-civil-cases.html,Politics & Civic Life,False
2024-12-06,2024-12-06_7,7,Tsunami Alert: Head for the Hills,The New York Times,Northern California cities and residents seemed unsure on Thursday about the best response to an official tsunami warning that went out to five million Californians.,U.S.,https://www.nytimes.com/2024/12/06/us/california-earthquake-tsunami.html,Politics & Civic Life,False
2024-12-06,2024-12-06_8,8,"Shuntaro Tanikawa, 92, Popular Poet and Translator of ‘Peanuts,’ Dies",The New York Times,"A perennial front-runner for the Nobel Prize in Literature, he was a revered figure in Japan, not just in literary circles but also among casual readers.",Books,https://www.nytimes.com/2024/12/06/books/shuntaro-tanikawa-dead.html,Entertainment & Pop Culture,False
2024-12-06,2024-12-06_9,9,Tariff Threat Has Nations On the Hunt For Alliances,The New York Times,"Europe’s new pact with South America, its largest deal to date, could be a sign of how countries will diversify trade relationships as Donald Trump threatens tariffs.",U.S.,https://www.nytimes.com/2024/12/06/us/politics/trump-trade-alliances.html,Politics & Civic Life,False
2024-12-06,2024-12-06_10,10,"Barbara Bowman, 96, Whose Expertise Transformed Early Childhood Education",The New York Times,She devoted her career to teaching teachers how to prepare the youngest and most vulnerable children to fulfill their potential.,U.S.,https://www.nytimes.com/2024/12/06/us/barbara-bowman-dead.html,Politics & Civic Life,False
2024-12-05,2024-12-05_1,1,‘Like a violent elevator ride’: Residents closest to the epicenter describe the quake.,The New York Times,,U.S.,https://www.nytimes.com/live/2024/12/05/us/earthquake-california/like-a-violent-elevator-ride-residents-closest-to-the-epicenter-describe-the-quake,Politics & Civic Life,False
2024-12-05,2024-12-05_2,2,A Visual Timeline of the UnitedHealthcare C.E.O. Shooting,The New York Times,"A gunman killed Brian Thompson in Midtown Manhattan Dec. 4. Maps, surveillance footage and photos show how the shooting unfolded and how the suspect fled.",New York,https://www.nytimes.com/interactive/2024/12/05/nyregion/unitedhealthcare-brian-thompson-shooting-maps-photos.html,Politics & Civic Life,True
2024-12-05,2024-12-05_3,3,How a Stowaway at J.F.K. Airport Made It All the Way to Paris,The New York Times,"Prosecutors accused Svetlana Dali, 57, of hiding among other travelers during a busy travel day before Thanksgiving.",New York,https://www.nytimes.com/2024/12/05/nyregion/stowaway-delta-flight-ny-paris-court.html,Politics & Civic Life,True
2024-12-05,2024-12-05_4,4,Kindergartners Are ‘Critical but Stable’ After California School Shooting,The New York Times,Two boys were rushed to hospitals on Wednesday after they were shot by a gunman on their rural school campus in Northern California. The authorities say the suspect had a history of crimes and mental illness.,U.S.,https://www.nytimes.com/2024/12/05/us/school-shooting-california-kindergarteners.html,Politics & Civic Life,False
2024-12-05,2024-12-05_5,5,Senate G.O.P. Super PAC Chief Follows McConnell and Steps Down,The New York Times,Steven J. Law’s departure represents a changing of the guard for the super PAC and coincides with a new leader for Senate Republicans.,U.S.,https://www.nytimes.com/2024/12/05/us/politics/senate-gop-super-pac.html,Politics & Civic Life,False
2024-12-05,2024-12-05_6,6,McKinsey Agrees to Pay $122 Million to Settle South Africa Bribery Case,The New York Times,The global consultancy was accused of bribing foreign government officials. A former senior partner pleaded guilty to a conspiracy charge.,World,https://www.nytimes.com/2024/12/05/world/africa/mckinsey-bribery-case-south-africa.html,Politics & Civic Life,False
2024-12-05,2024-12-05_7,7,U.S. Prison In California Among Sites Set to Close,The New York Times,The Bureau of Prisons said in a memo that it was grappling with “a very difficult budget situation along with significant repair and maintenance backlogs.”,U.S.,https://www.nytimes.com/2024/12/05/us/politics/dublin-california-prison-closure.html,Politics & Civic Life,False
2024-12-05,2024-12-05_8,8,Hegseth Is Fighting to Keep His Nomination Alive,The New York Times,"Also, the police are chasing several leads in New York manhunt. Here’s the latest at the end of Thursday.",Briefing,https://www.nytimes.com/2024/12/05/briefing/hegseth-capitol-hill-new-york-city-manhunt.html,Politics & Civic Life,True
2024-12-05,2024-12-05_9,9,The quake occurred where 3 major tectonic plates meet under the Pacific Ocean.,The New York Times,,U.S.,https://www.nytimes.com/live/2024/12/05/us/earthquake-california/the-quake-occurred-where-3-major-tectonic-plates-meet-under-the-pacific-ocean,Politics & Civic Life,False
2024-12-05,2024-12-05_10,10,"Shalom Nagar, Israeli Prison Guard Who Reluctantly Hanged Eichmann",The New York Times,"He was the hangman chosen to carry out the sentence on the fugitive Nazi war criminal, in Israel’s only case of capital punishment.",World,https://www.nytimes.com/2024/12/05/world/middleeast/shalom-nagar-dead.html,Politics & Civic Life,False
2024-12-04,2024-12-04_1,1,"Rohit Bal, 63, ‘Bad Boy’ and Exuberant Star of Indian Fashion, Is Dead",The New York Times,"Known as “the bad boy of fashion,” he was among a wave of designers who created modern Indian couture by updating traditional garments.",Style,https://www.nytimes.com/2024/12/04/style/rohit-bal-dead.html,Entertainment & Pop Culture,False
2024-12-04,2024-12-04_2,2,What We Know About the UnitedHealthcare C.E.O.’s Killing and the Suspect,The New York Times,"A man captured in Altoona, Pa., was charged with murder in connection with the killing of Brian Thompson outside a hotel in Midtown Manhattan.",New York,https://www.nytimes.com/2024/12/06/nyregion/unitedhealthcare-brian-thompson-shooting.html,Politics & Civic Life,True
2024-12-04,2024-12-04_3,3,Sundar Pichai Hits Back at Criticism of Company’s A.I. Leadership,The New York Times,"Google’s chief executive rejected the idea that rivals were set to eat into the company’s dominance in search, despite antitrust fights that could force it to break up.",Business,https://www.nytimes.com/2024/12/04/business/dealbook/google-ai-sundar-pichai.html,Business & Finance,False
2024-12-04,2024-12-04_4,4,Trump Picks Ex-Congressman Who Hawked Tax Credits to Lead I.R.S.,The New York Times,"Billy Long served six terms as a representative from Missouri. Since then, he has helped businesses claim a pandemic-era tax credit that has been riddled with fraud and cost the government billions more than anticipated.",U.S.,https://www.nytimes.com/2024/12/04/us/politics/billy-long-irs-trump.html,Politics & Civic Life,False
2024-12-04,2024-12-04_5,5,"Richard Hamilton, 81, Who Helped Solve a Mathematical Mystery, Dies",The New York Times,He came up with an innovative equation called the Ricci flow that helped mathematicians explore fundamental questions that were once out of reach.,Science,https://www.nytimes.com/2024/12/04/science/richard-hamilton-dead.html,Science & Technology,False
2024-12-04,2024-12-04_6,6,One Sweet Treat a Day May Keep Diabetes Away,The New York Times,A new study suggests that it might. We asked experts if that’s too good to be true.,Well,https://www.nytimes.com/2024/12/04/well/eat/dark-chocolate-diabetes-study.html,Lifestyle & Wellness,False
